"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.945834970E2,3.200506378E-1,1.120643877E0,-3.092323971E0
2.945935330E2,3.093929544E-1,1.266638473E0,-2.510055313E0
2.946035700E2,3.394052505E-1,1.324277401E0,-1.855322111E0
2.946136070E2,2.405914721E-1,1.329886343E0,-1.018920012E0
2.946236430E2,1.233616688E-1,1.224418798E0,-1.300403219E-1
2.946336800E2,5.505518988E-3,1.121115162E0,5.693504047E-1
2.946437160E2,-1.280645112E-1,1.029214035E0,1.204755635E0
2.946537530E2,-2.284253167E-1,9.787645510E-1,1.765318260E0
2.946637900E2,-3.006747924E-1,9.753136705E-1,2.336929198E0
2.946738260E2,-3.323282558E-1,9.219687912E-1,2.877075684E0
2.946838630E2,-2.411738183E-1,7.984333505E-1,3.433241202E0
2.946938990E2,-2.049756065E-1,7.097269960E-1,3.932723227E0
2.947039360E2,-6.087017275E-2,5.759153661E-1,4.241479018E0
2.947139723E2,1.223324126E-1,5.330029428E-1,4.283702931E0
2.947240083E2,1.306050533E-1,6.836647864E-1,4.108298741E0
2.947340453E2,2.724583223E-2,1.006502865E0,4.054051198E0
2.947440813E2,1.301560237E-1,1.136729128E0,4.341602061E0
2.947541183E2,3.945140520E-1,1.205375148E0,4.650482982E0
2.947641553E2,5.613802113E-1,1.130969621E0,5.095057898E0
2.947741913E2,8.457396640E-1,7.846923937E-1,5.426766933E0
2.947842283E2,1.318553269E0,-6.050406396E-2,5.398271697E0
2.947942653E2,1.610579299E0,-9.754043023E-1,4.859906858E0
2.948043013E2,1.606661957E0,-1.578304569E0,3.960163625E0
2.948143383E2,1.475110129E0,-1.890199291E0,2.993613616E0
2.948243743E2,1.053125420E0,-1.820460719E0,2.111109145E0
2.948344113E2,6.974785410E-1,-1.517267239E0,1.379797298E0
2.948444483E2,6.720731930E-1,-1.398865946E0,9.532663053E-1
2.948544843E2,8.737691693E-1,-1.350715148E0,7.905634367E-1
2.948645213E2,9.906545717E-1,-1.273860369E0,8.197743720E-1
2.948745573E2,1.270541489E0,-1.384000131E0,8.635366881E-1
2.948845943E2,1.533192277E0,-1.670796557E0,8.580198401E-1
2.948946313E2,1.485540247E0,-1.883528787E0,7.370520580E-1
2.949046673E2,1.266575469E0,-1.955206588E0,4.519465005E-1
2.949147043E2,1.132415564E0,-1.970739570E0,2.577043355E-2
2.949247403E2,9.258153820E-1,-1.912509488E0,-4.712165844E-1
2.949347773E2,6.634179251E-1,-1.740925576E0,-9.924309558E-1
2.949448143E2,4.381478025E-1,-1.502930304E0,-1.540881658E0
2.949548503E2,2.438244708E-1,-1.196380084E0,-2.120217353E0
2.949648873E2,4.689719114E-2,-9.105719832E-1,-2.635323722E0
2.949749233E2,-9.305902183E-2,-6.693588424E-1,-3.092829756E0
2.949849603E2,-1.924074185E-1,-5.265705670E-1,-3.445128592E0
2.949949973E2,-2.511383508E-1,-4.146953514E-1,-3.691862381E0
2.950050333E2,-2.768179698E-1,-3.604656422E-1,-3.833074978E0
2.950150703E2,-2.950763027E-1,-3.021433206E-1,-3.915894940E0
2.950251063E2,-2.550016062E-1,-2.211386262E-1,-3.984033129E0
2.950351433E2,-2.075085107E-1,-1.380445755E-1,-4.020379422E0
2.950451803E2,-1.733974626E-1,-3.775883362E-2,-4.008415434E0
2.950552163E2,-1.128071522E-1,8.687968433E-2,-3.988719088E0
2.950652533E2,-6.987364233E-2,2.619374272E-1,-3.924107355E0
2.950752893E2,-4.343052316E-2,4.654665788E-1,-3.767633525E0
2.950853263E2,5.926101901E-2,5.947043703E-1,-3.541574906E0
2.950953633E2,2.510330827E-1,7.166698337E-1,-3.315832036E0
2.951053993E2,3.814515550E-1,8.842883103E-1,-3.053639962E0
2.951154363E2,4.527245091E-1,1.039072879E0,-2.662322656E0
2.951254723E2,5.023549812E-1,1.099525342E0,-2.212247849E0
2.951355093E2,5.419052555E-1,1.162098297E0,-1.778720078E0
2.951455463E2,4.681042943E-1,1.095011145E0,-1.207199771E0
2.951555823E2,3.676170793E-1,9.627421568E-1,-6.670860296E-1
2.951656193E2,2.258867846E-1,7.825048041E-1,-2.629446101E-1
2.951756553E2,1.641541475E-1,7.186634418E-1,1.300303817E-2
2.951856923E2,6.283710301E-3,7.209127195E-1,3.582787836E-1
2.951957293E2,-1.170283120E-1,8.102567129E-1,7.582604939E-1
2.952057653E2,-1.933814915E-1,9.772577235E-1,1.283929274E0
2.952158023E2,-1.582236638E-1,1.078402714E0,1.835671958E0
2.952258383E2,-5.631288942E-2,1.085656623E0,2.420494096E0
2.952358753E2,9.547192105E-2,9.844829817E-1,2.968443106E0
2.952459123E2,3.094450677E-1,8.578520250E-1,3.440523909E0
2.952559483E2,4.714548219E-1,7.647197668E-1,3.815298858E0
2.952659853E2,4.770346006E-1,6.886631325E-1,4.046283756E0
2.952760213E2,3.139352177E-1,6.876619430E-1,4.075690573E0
2.952860583E2,1.107670860E-1,7.440986837E-1,4.141564136E0
2.952960953E2,-9.397941012E-2,9.244510804E-1,4.264492489E0
2.953061313E2,-1.152032680E-1,1.075128273E0,4.474356660E0
2.953161683E2,-6.871039359E-2,1.149329440E0,4.840260213E0
2.953262043E2,1.827408198E-1,9.734248737E-1,5.349726943E0
2.953362413E2,8.110384125E-1,4.668370199E-1,5.695465788E0
2.953462783E2,1.354011808E0,-1.711550188E-1,5.721844332E0
2.953563143E2,1.594496386E0,-7.427864224E-1,5.363431063E0
2.953663513E2,1.769564946E0,-1.284992736E0,4.465449597E0
2.953763873E2,1.507729845E0,-1.508194991E0,3.246634331E0
2.953864243E2,8.865859737E-1,-1.399739520E0,1.940117848E0
2.953964613E2,9.035199853E-2,-1.077906431E0,8.536437839E-1
2.954064973E2,-5.539160578E-1,-7.258233574E-1,3.080196261E-2
2.954165343E2,-8.741655374E-1,-5.279440780E-1,-5.048263800E-1
2.954265703E2,-1.051988794E0,-3.924098584E-1,-6.998327762E-1
2.954366073E2,-9.649286500E-1,-4.658865550E-1,-7.065377784E-1
2.954466443E2,-7.110733905E-1,-6.715104716E-1,-6.666819870E-1
2.954566803E2,-6.912426317E-1,-8.513797420E-1,-6.667141467E-1
2.954667173E2,-8.040976945E-1,-9.852894589E-1,-7.278771919E-1
2.954767533E2,-7.867064671E-1,-1.160172809E0,-8.234914470E-1
2.954867903E2,-8.472502191E-1,-1.365457733E0,-9.150623524E-1
2.954968273E2,-9.062605387E-1,-1.461329412E0,-1.016896876E0
2.955068633E2,-8.190206659E-1,-1.534133094E0,-1.120539358E0
2.955169003E2,-6.773362718E-1,-1.483652473E0,-1.265925697E0
2.955269363E2,-5.442103010E-1,-1.345102698E0,-1.436066224E0
2.955369733E2,-4.554486538E-1,-1.144515719E0,-1.701346212E0
2.955470103E2,-3.987006950E-1,-9.227318528E-1,-2.064130860E0
2.955570463E2,-3.504988804E-1,-7.689233302E-1,-2.484873109E0
2.955670833E2,-3.259927611E-1,-6.607533489E-1,-2.861575300E0
2.955771193E2,-2.734380599E-1,-5.756130651E-1,-3.113203209E0
2.955871563E2,-1.614291988E-1,-4.844030790E-1,-3.398190653E0
2.955971933E2,-1.371134429E-1,-4.116868128E-1,-3.619907715E0
2.956072293E2,-2.024859717E-1,-3.449899627E-1,-3.860054031E0
2.956172663E2,-3.280456454E-1,-3.096061219E-1,-4.076540174E0
2.956273023E2,-5.520016794E-1,-2.132424000E-1,-4.191368380E0
2.956373393E2,-6.801835003E-1,-8.394949839E-2,-4.183689816E0
2.956473763E2,-7.307569456E-1,-2.285910487E-2,-3.980145316E0
2.956574123E2,-7.262532739E-1,1.412894878E-1,-3.713067893E0
2.956674493E2,-7.180524078E-1,2.738414812E-1,-3.324705770E0
2.956774853E2,-8.173493855E-1,4.504708095E-1,-2.877170994E0
2.956875223E2,-9.330447333E-1,6.266184734E-1,-2.413222498E0
2.956975593E2,-9.439001622E-1,7.353937876E-1,-1.906739602E0
2.957075953E2,-8.775585305E-1,7.460113080E-1,-1.363546717E0
2.957176324E2,-7.899434857E-1,8.318238755E-1,-8.131945002E-1
2.957276684E2,-8.077703306E-1,8.710046057E-1,-3.523906374E-1
2.957377054E2,-8.355734025E-1,8.062347056E-1,3.033593953E-2
2.957477424E2,-7.636421981E-1,6.624179050E-1,3.005351901E-1
2.957577784E2,-6.844205390E-1,5.817120034E-1,5.448067170E-1
2.957678154E2,-6.318138707E-1,5.449134287E-1,8.534210050E-1
2.957778514E2,-4.685764569E-1,4.561937718E-1,1.284315190E0
2.957878884E2,-3.376403050E-1,4.326771475E-1,1.640996515E0
2.957979254E2,-1.492337708E-1,3.788764778E-1,2.075773836E0
2.958079614E2,2.130568240E-2,2.021578333E-1,2.420740848E0
2.958179984E2,2.021839630E-1,1.379928276E-1,2.732778681E0
2.958280344E2,4.755601520E-1,5.387054399E-2,2.841191906E0
2.958380714E2,4.648669468E-1,1.044299559E-1,2.793763386E0
2.958481084E2,2.570932649E-1,2.914366302E-1,2.595900040E0
2.958581444E2,1.089506942E-1,4.582293338E-1,2.535946199E0
2.958681814E2,1.022166021E-1,4.220599195E-1,2.777534439E0
2.958782174E2,5.113890025E-1,2.799620542E-1,2.945624347E0
2.958882544E2,7.182122561E-1,1.786645979E-1,3.488924237E0
2.958982914E2,8.967257034E-1,1.458880305E-3,4.108232083E0
2.959083274E2,1.284684442E0,-5.131465293E-1,4.509588473E0
2.959183644E2,1.634590744E0,-1.022973302E0,4.594733874E0
2.959284004E2,1.714362699E0,-1.467913376E0,4.266903296E0
2.959384374E2,1.545759551E0,-1.692047677E0,3.561149045E0
2.959484744E2,1.160705855E0,-1.738897762E0,2.857941256E0
2.959585104E2,8.028919255E-1,-1.532034528E0,2.129103366E0
2.959685474E2,5.251386205E-1,-1.293467691E0,1.582866420E0
2.959785834E2,5.684885982E-1,-1.167062875E0,1.211081738E0
2.959886204E2,8.815562718E-1,-1.200912699E0,1.008621311E0
2.959986574E2,1.198329618E0,-1.163556738E0,8.878991121E-1
2.960086934E2,1.415983085E0,-1.130789381E0,7.158588248E-1
2.960187304E2,1.557570196E0,-1.167999891E0,4.098056173E-1
2.960287664E2,1.407775494E0,-1.127890039E0,3.126272321E-2
2.960388034E2,1.131416933E0,-1.002692088E0,-3.891322017E-1
2.960488394E2,8.700405461E-1,-8.479943503E-1,-8.507593524E-1
2.960588764E2,6.396510400E-1,-7.101871718E-1,-1.265171406E0
2.960689134E2,5.093774141E-1,-6.162643701E-1,-1.626103072E0
2.960789494E2,4.048685939E-1,-5.531585875E-1,-1.937829248E0
2.960889864E2,3.186366714E-1,-5.147413574E-1,-2.163083290E0
2.960990224E2,2.488418203E-1,-5.022682232E-1,-2.360464826E0
2.961090594E2,2.494038108E-1,-4.704869981E-1,-2.523686342E0
2.961190964E2,2.762055105E-1,-4.504912747E-1,-2.608722399E0
2.961291324E2,2.784781040E-1,-4.072806434E-1,-2.725050416E0
2.961391694E2,2.233986481E-1,-3.496731439E-1,-2.833085911E0
2.961492054E2,1.333306598E-1,-2.429883555E-1,-2.924894798E0
2.961592424E2,1.501637339E-1,-1.139310966E-1,-3.036877749E0
2.961692794E2,1.388902473E-1,2.117364496E-2,-3.054253920E0
2.961793154E2,6.929266663E-2,8.423425779E-2,-3.047595111E0
2.961893524E2,-1.426543375E-2,1.515457964E-1,-3.025581513E0
2.961993884E2,-1.048520884E-2,2.686991474E-1,-3.058515955E0
2.962094254E2,6.156378044E-2,3.536783405E-1,-3.012027082E0
2.962194624E2,1.171624873E-1,4.706096435E-1,-2.893943732E0
2.962294984E2,1.913212068E-1,5.850548565E-1,-2.752506017E0
2.962395354E2,1.515942826E-1,7.980918731E-1,-2.617856335E0
2.962495714E2,1.397614641E-1,1.030605673E0,-2.391541023E0
2.962596084E2,2.248357476E-1,1.146145484E0,-2.118335719E0
2.962696454E2,2.158586635E-1,1.310201253E0,-1.764684421E0
2.962796814E2,1.504498180E-1,1.429108622E0,-1.351905495E0
2.962897184E2,1.756824996E-1,1.440733764E0,-8.533116621E-1
2.962997544E2,1.863772946E-1,1.449932457E0,-2.844021374E-1
2.963097914E2,1.194212210E-1,1.392867872E0,1.614404547E-1
2.963198284E2,1.070360051E-1,1.346611718E0,5.863096690E-1
2.963298644E2,1.369935750E-1,1.375037957E0,9.526716435E-1
2.963399014E2,1.944792149E-1,1.301342575E0,1.385498918E0
2.963499374E2,1.077304351E-1,1.223448891E0,1.667561000E0
2.963599744E2,1.117862009E-1,1.110571609E0,1.986790908E0
2.963700104E2,3.066555804E-2,9.046051919E-1,2.339387952E0
2.963800474E2,8.722128049E-2,7.048754150E-1,2.738260446E0
2.963900844E2,5.099132932E-2,6.669559291E-1,3.092630365E0
2.964001204E2,-2.587911867E-2,7.040863332E-1,2.991633748E0
2.964101574E2,2.765015989E-1,5.960917684E-1,3.121023860E0
2.964201934E2,-2.243456595E-1,6.905558762E-1,3.485719963E0
2.964302304E2,-2.693526834E-1,6.061548266E-1,3.657809367E0
2.964402674E2,-3.392480700E-1,4.584231690E-1,3.992123922E0
2.964503034E2,-2.990024704E-1,2.553566784E-1,4.409951919E0
2.964603404E2,6.758177133E-2,-9.472474739E-2,4.680489138E0
2.964703764E2,5.404116574E-1,-5.274499883E-1,4.703788539E0
2.964804134E2,6.521245397E-1,-8.066179906E-1,4.188044237E0
2.964904504E2,5.459221465E-1,-1.091442297E0,3.753497297E0
2.965004864E2,7.832970288E-1,-1.310371114E0,2.744511704E0
2.965105234E2,2.324856232E-1,-1.156510551E0,1.929327396E0
2.965205594E2,-4.858964944E-1,-9.236361247E-1,1.320848009E0
2.965305964E2,-8.065318903E-1,-7.656847036E-1,6.965331924E-1
2.965406334E2,-1.016787021E0,-7.176159132E-1,3.019759440E-1
2.965506694E2,-1.141668271E0,-7.360668021E-1,1.086377585E-1
2.965607064E2,-1.072050445E0,-8.773425490E-1,2.402211607E-2
2.965707424E2,-9.314174531E-1,-1.049604153E0,-9.430389404E-2
2.965807794E2,-9.091363455E-1,-1.162127679E0,-2.616740102E-1
2.965908154E2,-1.040012966E0,-1.299165072E0,-3.712596023E-1
2.966008524E2,-1.136451386E0,-1.422497029E0,-5.434285283E-1
2.966108894E2,-1.149522909E0,-1.511593831E0,-6.970348835E-1
2.966209254E2,-1.143689435E0,-1.533841171E0,-8.904911828E-1
2.966309624E2,-1.099812367E0,-1.549694142E0,-9.964094013E-1
2.966409984E2,-9.407145260E-1,-1.452070930E0,-1.181438693E0
2.966510354E2,-7.853559065E-1,-1.320279075E0,-1.445295469E0
2.966610724E2,-6.817806673E-1,-1.241176772E0,-1.697066635E0
2.966711084E2,-5.880443552E-1,-1.165628992E0,-2.093238884E0
2.966811454E2,-5.283238912E-1,-1.094375991E0,-2.497256343E0
2.966911814E2,-5.609665573E-1,-1.012349350E0,-2.857482249E0
2.967012184E2,-5.833132634E-1,-9.660817941E-1,-3.195738997E0
2.967112554E2,-4.908466376E-1,-9.020774406E-1,-3.473874089E0
2.967212918E2,-4.684398879E-1,-7.528591284E-1,-3.739094435E0
2.967313288E2,-4.868531720E-1,-6.110103545E-1,-3.817038989E0
2.967413648E2,-4.775985645E-1,-4.842843805E-1,-3.834770086E0
2.967514018E2,-4.365104725E-1,-3.643709975E-1,-3.849603887E0
2.967614388E2,-4.577820583E-1,-2.548269206E-1,-3.868697385E0
2.967714748E2,-6.106222090E-1,-1.628946573E-1,-3.678231352E0
2.967815118E2,-7.066536994E-1,-1.120186186E-1,-3.452444628E0
2.967915478E2,-6.982673304E-1,-3.932720304E-2,-3.166237455E0
2.968015848E2,-6.875797165E-1,1.223114723E-1,-2.766270947E0
2.968116208E2,-6.743981190E-1,2.748001322E-1,-2.224486071E0
2.968216578E2,-6.591492384E-1,3.613742995E-1,-1.691357414E0
2.968316948E2,-6.444470724E-1,5.302044654E-1,-1.181323503E0
2.968417308E2,-6.501934236E-1,7.170165735E-1,-6.715340066E-1
2.968517678E2,-7.639848449E-1,8.437972189E-1,-1.419060767E-1
2.968618038E2,-7.663498244E-1,9.573440073E-1,1.382036197E-1
2.968718408E2,-8.112325401E-1,1.156074349E0,4.965788823E-1
2.968818778E2,-5.685781337E-1,1.366535667E0,7.076902646E-1
2.968919138E2,-5.473254783E-1,1.523692890E0,1.072520269E0
2.969019508E2,-7.316871645E-1,1.715879320E0,1.490562859E0
2.969119868E2,-4.956192812E-1,1.583356563E0,1.748856009E0
2.969220238E2,-1.584191984E-1,1.449974265E0,2.088675717E0
2.969320598E2,-1.726280786E-3,1.246850618E0,2.593136061E0
2.969420968E2,2.031301522E-1,1.099439972E0,2.902453769E0
2.969521338E2,2.958567963E-1,1.018634083E0,3.092875949E0
2.969621698E2,2.523821267E-1,9.616686080E-1,3.339877540E0
2.969722068E2,4.556178942E-1,9.266731685E-1,3.712130000E0
2.969822428E2,5.516827868E-1,8.335675152E-1,4.096742889E0
2.969922798E2,4.607282145E-1,7.073234980E-1,4.494813144E0
2.970023168E2,4.114642531E-1,4.831685856E-1,4.819087445E0
2.970123528E2,5.441614768E-1,1.345409238E-1,5.099386591E0
2.970223898E2,7.673279174E-1,-2.962985900E-1,5.223881414E0
2.970324258E2,9.336062121E-1,-7.113767879E-1,5.007358434E0
2.970424628E2,8.750967796E-1,-1.002662268E0,4.386225087E0
2.970524998E2,7.249278563E-1,-1.179887866E0,3.565377166E0
2.970625358E2,5.376231933E-1,-1.193590231E0,2.715365088E0
2.970725728E2,2.830361182E-1,-9.686034058E-1,1.953972241E0
2.970826088E2,3.161269734E-1,-8.084430528E-1,1.412251684E0
2.970926458E2,5.819898192E-1,-8.358220553E-1,1.076597532E0
2.971026828E2,8.925765923E-1,-9.001747566E-1,8.643605608E-1
2.971127188E2,1.124205854E0,-9.857370633E-1,7.487400573E-1
2.971227558E2,1.290227749E0,-1.074032212E0,5.259465230E-1
2.971327918E2,1.296891382E0,-1.164452824E0,2.495913237E-1
2.971428288E2,1.129181762E0,-1.176153688E0,-1.097042906E-1
2.971528648E2,9.534187715E-1,-1.210359461E0,-6.274787450E-1
2.971629018E2,6.922129040E-1,-1.259902480E0,-1.120945154E0
2.971729388E2,5.538387649E-1,-1.244521233E0,-1.580611734E0
2.971829748E2,3.812793545E-1,-1.172140305E0,-2.033284459E0
2.971930118E2,8.240378693E-2,-1.007067998E0,-2.459351767E0
2.972030478E2,-6.982152902E-2,-8.741702883E-1,-2.881043605E0
2.972130848E2,-1.640118774E-1,-7.358342291E-1,-3.248121278E0
2.972231218E2,-2.244098144E-1,-6.171515389E-1,-3.478868780E0
2.972331578E2,-1.924300033E-1,-5.325000823E-1,-3.639717497E0
2.972431948E2,-1.402525937E-1,-4.674044922E-1,-3.709298778E0
2.972532308E2,-1.090404489E-1,-4.009618498E-1,-3.783806924E0
2.972632678E2,-4.807175059E-2,-2.852284952E-1,-3.852371374E0
2.972733038E2,5.267692627E-2,-1.330203554E-1,-3.894291818E0
2.972833408E2,1.429130951E-1,6.872261792E-2,-3.820455517E0
2.972933778E2,1.729278580E-1,2.459618108E-1,-3.716982020E0
2.973034138E2,2.180923730E-1,4.047935303E-1,-3.669587998E0
2.973134508E2,2.233286825E-1,5.571092588E-1,-3.589642527E0
2.973234868E2,2.213836976E-1,6.654678127E-1,-3.452410714E0
2.973335238E2,3.029309040E-1,7.975619692E-1,-3.286794178E0
2.973435608E2,3.272321150E-1,9.780542605E-1,-3.045809956E0
2.973535968E2,2.314828075E-1,1.097455866E0,-2.590191988E0
2.973636338E2,2.247073281E-1,1.134343026E0,-2.142215163E0
2.973736698E2,2.769987949E-1,1.040484982E0,-1.586881703E0
2.973837068E2,3.368205619E-1,9.332641500E-1,-1.043883530E0
2.973937428E2,2.816502915E-1,8.953972891E-1,-6.567066371E-1
2.974037798E2,1.521188692E-1,8.195751281E-1,-1.600610965E-1
2.974138168E2,2.602964061E-1,7.583698368E-1,1.823857659E-1
2.974238528E2,3.973076324E-1,7.473256159E-1,5.276258433E-1
2.974338898E2,3.916087168E-1,8.338551982E-1,8.115227813E-1
2.974439258E2,2.369465006E-1,9.655763023E-1,1.084210022E0
2.974539628E2,1.072179175E-1,1.092724153E0,1.252150826E0
2.974639998E2,4.452033453E-2,1.055126556E0,1.560846391E0
2.974740358E2,1.991586867E-1,9.632236750E-1,1.798158562E0
2.974840728E2,3.460269664E-1,7.328733453E-1,2.192829831E0
2.974941088E2,3.576094235E-1,5.434567411E-1,2.574260080E0
2.975041458E2,2.759628693E-1,2.984857410E-1,2.973458263E0
2.975141818E2,2.849056192E-1,2.920789468E-1,3.087855529E0
2.975242188E2,2.079188390E-1,3.037844878E-1,3.096776626E0
2.975342558E2,-1.074815356E-1,4.599150860E-1,3.319509934E0
2.975442918E2,-4.510259661E-1,5.569046062E-1,3.574962507E0
2.975543288E2,-6.419223178E-1,5.917790084E-1,3.922705777E0
2.975643648E2,-6.512624408E-1,5.042881438E-1,4.564974470E0
2.975744018E2,-3.503612881E-1,1.765449822E-1,5.188450211E0
2.975844388E2,1.919429120E-1,-4.115477952E-1,5.429149674E0
2.975944748E2,4.771748241E-1,-8.498046483E-1,5.271239768E0
2.976045118E2,4.817233366E-1,-1.130420129E0,4.769338750E0
2.976145478E2,4.189917028E-1,-1.352932266E0,3.901733569E0
2.976245848E2,9.742731219E-2,-1.336983108E0,2.919217152E0
2.976346218E2,-4.365581638E-1,-1.139842478E0,2.038939301E0
2.976446578E2,-7.842785570E-1,-9.312297575E-1,1.307012327E0
2.976546948E2,-8.963951895E-1,-8.083065203E-1,7.989430815E-1
2.976647308E2,-1.011597325E0,-6.704570957E-1,5.536020988E-1
2.976747678E2,-8.156012142E-1,-6.173706633E-1,4.554904979E-1
2.976848038E2,-4.642507964E-1,-7.307060748E-1,3.101012349E-1
2.976948408E2,-3.462814665E-1,-8.681046791E-1,1.889568669E-1
2.977048778E2,-3.917028204E-1,-9.646992199E-1,-7.787906528E-3
2.977149138E2,-5.212449596E-1,-1.066137009E0,-2.325870359E-1
2.977249499E2,-6.027254711E-1,-1.167942589E0,-5.118453777E-1
2.977349859E2,-7.190502352E-1,-1.240137868E0,-7.742537981E-1
2.977450229E2,-7.678434956E-1,-1.246523174E0,-1.017530129E0
2.977550589E2,-7.473200610E-1,-1.223307827E0,-1.282601956E0
2.977650959E2,-6.734825912E-1,-1.198714877E0,-1.532565163E0
2.977751329E2,-5.811715379E-1,-1.188562649E0,-1.780085403E0
2.977851689E2,-5.665551798E-1,-1.153407142E0,-1.959194974E0
2.977952059E2,-4.672023247E-1,-1.100274809E0,-2.218407306E0
2.978052419E2,-3.859806986E-1,-1.111090111E0,-2.516538706E0
2.978152789E2,-4.422696145E-1,-1.027188414E0,-2.765869244E0
2.978253159E2,-3.380663478E-1,-9.297527508E-1,-3.112419097E0
2.978353519E2,-2.830250816E-1,-7.649824530E-1,-3.425658533E0
2.978453889E2,-2.745435856E-1,-4.771020994E-1,-3.680072055E0
2.978554249E2,-2.038411005E-1,-3.265152463E-1,-3.903980654E0
2.978654619E2,-1.321137081E-1,-5.301685050E-2,-4.127882236E0
2.978754979E2,-1.546971167E-1,1.110278079E-1,-4.198165768E0
2.978855349E2,-2.819187884E-1,2.416253695E-1,-4.233932601E0
2.978955719E2,-5.212863652E-1,3.203446797E-1,-4.069997140E0
2.979056079E2,-6.497616068E-1,3.496788450E-1,-3.805502433E0
2.979156449E2,-6.383183134E-1,3.757944104E-1,-3.546529251E0
2.979256809E2,-5.923204605E-1,4.365250540E-1,-3.092825078E0
2.979357179E2,-5.824573406E-1,5.187165870E-1,-2.533793839E0
2.979457549E2,-5.067239111E-1,5.738719104E-1,-1.999485798E0
2.979557909E2,-3.967802501E-1,6.577696609E-1,-1.478574312E0
2.979658279E2,-2.864400748E-1,7.084849012E-1,-9.616670001E-1
2.979758639E2,-1.826514122E-1,8.939077109E-1,-5.416392803E-1
2.979859009E2,-2.982314237E-1,1.039563899E0,-7.490809500E-2
2.979959369E2,-4.035347344E-1,1.041908048E0,3.088668877E-1
2.980059739E2,-5.441880451E-1,1.014793924E0,7.507474065E-1
2.980160109E2,-6.161972733E-1,9.608587687E-1,1.182062591E0
2.980260469E2,-4.709380012E-1,8.447630328E-1,1.619605646E0
2.980360839E2,-3.833991529E-1,7.115976664E-1,2.086978855E0
2.980461199E2,-3.291403538E-1,6.275793171E-1,2.545205850E0
2.980561569E2,-2.632067116E-1,5.094180523E-1,2.950219089E0
2.980661929E2,-1.674901302E-1,3.761512367E-1,3.108602620E0
2.980762299E2,-2.521198060E-1,5.071497712E-1,3.091971384E0
2.980862669E2,-3.511807023E-1,6.685849634E-1,3.119418215E0
2.980963029E2,-3.246436988E-1,8.117676334E-1,3.483888030E0
2.981063399E2,-1.426530585E-2,8.996566933E-1,3.796605309E0
2.981163759E2,2.862282959E-1,8.893505372E-1,4.349080065E0
2.981264129E2,3.919012968E-1,7.012080413E-1,5.078880991E0
2.981364499E2,8.234063700E-1,1.171349323E-1,5.531598739E0
2.981464859E2,1.227790888E0,-5.185550576E-1,5.550949515E0
2.981565229E2,1.290022658E0,-9.777098595E-1,5.279096671E0
2.981665589E2,1.401705646E0,-1.284324107E0,4.534703434E0
2.981765959E2,1.204737801E0,-1.316189240E0,3.826973993E0
2.981866319E2,8.230926669E-1,-1.181985993E0,3.171135668E0
2.981966689E2,7.054892995E-1,-1.052922448E0,2.341633283E0
2.982067059E2,8.264842712E-1,-1.077444355E0,1.867539284E0
2.982167419E2,1.004949625E0,-1.131502156E0,1.646818587E0
2.982267789E2,1.346789766E0,-1.282871074E0,1.489805059E0
2.982368149E2,1.706583125E0,-1.511423385E0,1.227986038E0
